순번,접수구분,관리번호,구청,가로명,구간,위도,경도
303,일상점검,5212000,북구,신암로,대구정형외과 - 칠성교,#N/A,#N/A
304,일상점검,2063000,동구,신암로,강남약국 - 공고네거리,#N/A,#N/A
305,일상점검,2139000,동구,신암로,공고네거리 - 미래한방병원,#N/A,#N/A
306,일상점검,6137000,수성구,달구벌대로,수성교,#N/A,#N/A
307,일상점검,1107000,중구,신천대로,수성지하도위(동신교쪽),#N/A,#N/A
308,일상점검,6222000,수성구,신천동로,남산여고 - 수성교,#N/A,#N/A
309,일상점검,7172000,달서구,성서택지,국민연금관리공단 - 조달청,#N/A,#N/A
310,일상점검,6035014,수성구,무열로,무열대삼거리 - 효목네거리(동편),35.87372965,128.6471707
311,일상점검,6233012,수성구,들안로,들안길네거리 - 들안길삼거리,35.83205153,128.616609
312,일상점검,6251020,수성구,범안로,연호네거리 - 고모역,35.8504106,128.6775891
313,일상점검,6251021,수성구,범안로,연호네거리 - 고모역,35.85056341,128.6777629
314,일상점검,6251022,수성구,범안로,연호네거리 - 고모역,35.85083893,128.6779545
315,일상점검,6328010,수성구,고모로,무열로 - 고모역 LP-15,35.85583555,128.6793752
316,일상점검,6224000,수성구,신천동로,수성교북편사거리 - 수성대림e편한세상,#N/A,#N/A
317,일상점검,6073007,수성구,수성로76길,대구시교육청 - 동일초교,35.85718698,128.6164899
318,일상점검,7423000,달서구,도시고속도로,남대구IC,#N/A,#N/A
319,일상점검,8233000,달성군,명천로,화남초교 - 화원고(명곡택지),#N/A,#N/A
320,일상점검,8100000,달성군,명천로,명천교(화원시장뒤편) - 대구교도소,#N/A,#N/A
321,일상점검,8080000,달성군,명천로,화원고 - 화남초교(명곡택지),#N/A,#N/A
322,일상점검,7098018,달서구,구마로,본리네거리 - 남대구IC,35.83738793,128.5299189
323,일상점검,1064015,중구,달구벌대로,수성교 - 삼덕네거리,35.86313902,128.6037348
324,일상점검,3116000,서구,도시고속도로,서대구IC - 새방지하차도,#N/A,#N/A
325,일상점검,3132021,서구,달서천로,인지초교 - 평리교(복개천),35.88317006,128.5588133
326,일상점검,1008008,중구,북비산로,적십자혈액원 - 달성네거리,35.87766765,128.5807543
327,일상점검,1050007,중구,서성로,서성네거리 - 계산오거리,35.86801922,128.5869084
328,일상점검,1050000,중구,서성로,서성네거리 - 계산오거리,#N/A,#N/A
329,일상점검,4039000,남구,대명로,남부경찰서 - 영대병원네거리,#N/A,#N/A
330,일상점검,4052018,남구,대명남로,대덕네거리 - 남명삼거리,35.83548014,128.5779349
331,일상점검,4052019,남구,대명남로,대덕네거리 - 남명삼거리,35.83546592,128.5783332
332,일상점검,8188008,달성군,매곡로14길,다사주공아파트 진입로,35.8652612,128.4565121
333,일상점검,2410006,동구,혁신도시,혁신도시 2공구,35.87720029,128.7156214
334,일상점검,2410011,동구,혁신도시,혁신도시 2공구,35.8770399,128.7170808
335,일상점검,2410015,동구,혁신도시,혁신도시 2공구,35.87693372,128.7183128
336,일상점검,1087000,중구,중앙대로,반월당 - 남문시장,#N/A,#N/A
337,일상점검,8188008,달성군,매곡로14길,다사주공아파트 진입로,35.8652612,128.4565121
338,일상점검,8529000,달성군,국가산업단지,대구국가산업단지 LP-1-5B,#N/A,#N/A
339,일상점검,8532000,달성군,국가산업단지,대구국가산업단지 LP-1-5A,#N/A,#N/A
340,일상점검,8401015,달성군,테크노폴리스,테크노폴리스 LP-4-22,35.67552619,128.4533789
341,일상점검,8400013,달성군,테크노폴리스,테크노폴리스 LP-4-21,35.67676388,128.4557491
342,일상점검,6162003,수성구,지범로,지산네거리 - 한샘교회,35.82642287,128.6293647
343,일상점검,6162005,수성구,지범로,지산네거리 - 한샘교회,35.82687241,128.6281257
344,일상점검,6162006,수성구,지범로,지산네거리 - 한샘교회,35.82709304,128.6275172
345,일상점검,1066000,중구,달구벌대로,봉산육거리 - 반월당,#N/A,#N/A
346,일상점검,6181000,수성구,달구벌대로,범어교 - 수성네거리,#N/A,#N/A
347,일상점검,6180000,수성구,달구벌대로,범어네거리 - 범어교,#N/A,#N/A
348,일상점검,6162000,수성구,지범로,지산네거리 - 한샘교회,#N/A,#N/A
349,일상점검,2364000,동구,팔공로,백련사 입구 - 진인삼거리,#N/A,#N/A
350,일상점검,2341000,동구,이시아폴리스,이시아폴리스 LP-7,#N/A,#N/A
351,일상점검,2179000,동구,파계로,파군재삼거리 - 파계교,#N/A,#N/A
352,일상점검,8348014,달성군,테크노폴리스,테크노폴리스 LP-1-11,35.6984071,128.4608111
353,직원신고,6039023,수성구,달구벌대로,수성교 - 수성네거리,35.85945525,128.6172661
354,일상점검,5268000,북구,호국로,구안국도 - 서변동칠곡3지구IC,#N/A,#N/A
355,일상점검,6233000,수성구,들안로,들안길네거리 - 들안길삼거리,#N/A,#N/A
356,일상점검,6365000,수성구,파동로,파동우체국 - 가창교,#N/A,#N/A
357,일상점검,5332000,북구,오봉로,노원네거리 - 원대오거리,#N/A,#N/A
358,일상점검,6035000,수성구,무열로,무열대삼거리 - 효목네거리(동편),#N/A,#N/A
359,일상점검,5428000,북구,산격로,산격중학교삼거리 - 산격초등학교사거리,#N/A,#N/A
360,일상점검,6251000,수성구,범안로,연호네거리 - 고모역,#N/A,#N/A
361,일상점검,2179018,동구,파계로,파군재삼거리 - 파계교,35.93949189,128.6385005
362,일상점검,2179020,동구,파계로,파군재삼거리 - 파계교,35.93932823,128.6383209
363,민원신고,2023007,동구,아양로,대구선철도 - K2비행장,35.89464229,128.6448885
364,일상점검,8604000,달성군,옥포로,옹심이칼국수 - 논공공단(설티재),#N/A,#N/A
365,일상점검,6361014,수성구,미술관로,U대회스포츠센터 부지 - 대구육상진흥센터,35.82786329,128.6802248
366,일상점검,6205006,수성구,국채보상로,동원초교 - 태백공사(남편),35.86577921,128.641086
367,일상점검,6190018,수성구,동원로,동원초교 - E마트,35.86770659,128.6384321
368,일상점검,4129009,남구,봉덕로29길,효성백년가약 주변도로,35.84577122,128.6052426
369,일상점검,4129011,남구,봉덕로29길,효성백년가약 주변도로,35.84552178,128.605656
370,일상점검,4068017,남구,신천대로,희망지하차도 위,35.84531404,128.6057583
371,일상점검,4068019,남구,신천대로,희망지하차도 위,35.8449612,128.6058494
372,일상점검,4068020,남구,신천대로,희망지하차도 위,35.84386525,128.6063742
373,일상점검,4068021,남구,신천대로,희망지하차도 위,35.84416605,128.6063265
374,일상점검,4022000,남구,현충로,삼각지네거리 - 계명네거리,#N/A,#N/A
375,일상점검,6212004,수성구,화랑로,청기와주유소 - 파크호텔,35.87817125,128.6507983
376,일상점검,4015000,남구,현충로,계명네거리 - 삼각지네거리,#N/A,#N/A
377,일상점검,4018000,남구,현충로,영남이공대학 - 삼각지네거리,#N/A,#N/A
378,일상점검,4064000,남구,현충로,현충삼거리 - 서대명파출소,#N/A,#N/A
379,일상점검,5052001,북구,기타,달산초교네거리 - 침산초교네거리,35.88942565,128.5866696
380,일상점검,4065000,남구,현충로,서대명파출소 - 앞산네거리,#N/A,#N/A
381,일상점검,4050000,남구,현충로,앞산네거리 - 대명9동파출소,#N/A,#N/A
382,일상점검,4051000,남구,현충로,대명9동파출소 - 현충삼거리,#N/A,#N/A
383,일상점검,4129000,남구,봉덕로29길,효성백년가약 주변도로,#N/A,#N/A
384,일상점검,6244004,수성구,월드컵로,월드컵네거리 - 보조경기장,35.83226721,128.6832311
385,일상점검,6245004,수성구,월드컵로,보조경기장 - 월드컵네거리,35.82951004,128.6829824
386,민원신고,7210004,달서구,성서택지,청구아파트 - 이곡초교,35.85715906,128.5192848
387,민원신고,2473001,동구,혁신도시,혁신도시 3공구,35.87494613,128.7397162
388,일상점검,6361008,수성구,미술관로,U대회스포츠센터 부지 - 대구육상진흥센터,35.82654451,128.6802612
389,일상점검,6173011,수성구,달구벌대로,연호네거리 - 방공포병,35.84679348,128.6716583
390,일상점검,6361012,수성구,미술관로,U대회스포츠센터 부지 - 대구육상진흥센터,35.82741253,128.6802258
391,일상점검,6361015,수성구,미술관로,U대회스포츠센터 부지 - 대구육상진흥센터,35.82808835,128.680224
392,일상점검,6353014,수성구,미술관로,대구미술관 - 대구스타디움,35.82911173,128.6802578
393,일상점검,6353020,수성구,미술관로,대구미술관 - 대구스타디움,35.82911739,128.6819647
394,일상점검,6353022,수성구,미술관로,대구미술관 - 대구스타디움,35.82912211,128.6825269
395,일상점검,6350001,수성구,미술관로,대구스타디움 - 대구미술관,35.82935635,128.6825305
396,일상점검,6350009,수성구,미술관로,대구스타디움 - 대구미술관,35.82934367,128.6802613
397,일상점검,6350017,수성구,미술관로,대구스타디움 - 대구미술관,35.82939932,128.6780464
398,일상점검,6350019,수성구,미술관로,대구스타디움 - 대구미술관,35.82943431,128.6775163
399,일상점검,6351009,수성구,미술관로,대구미술관 - 범안로,35.82965677,128.6741814
400,일상점검,6351011,수성구,미술관로,대구미술관 - 범안로,35.82969357,128.6736299
401,일상점검,6351017,수성구,미술관로,대구미술관 - 범안로,35.82980395,128.6719754
402,일상점검,6352008,수성구,미술관로,범안로 - 대구미술관,35.82965455,128.6702948
403,일상점검,6352010,수성구,미술관로,범안로 - 대구미술관,35.82963769,128.6708483
404,일상점검,6352014,수성구,미술관로,범안로 - 대구미술관,35.82957364,128.6719522
405,일상점검,6352020,수성구,미술관로,범안로 - 대구미술관,35.82945696,128.6735533
406,일상점검,6352022,수성구,미술관로,범안로 - 대구미술관,35.82940012,128.6741556
407,일상점검,6352028,수성구,미술관로,범안로 - 대구미술관,35.82931628,128.6758128
408,일상점검,6353008,수성구,미술관로,대구미술관 - 대구스타디움,35.8291416,128.6785794
409,일상점검,6353010,수성구,미술관로,대구미술관 - 대구스타디움,35.82912114,128.6791438
410,일상점검,6360012,수성구,미술관로,대구육상진흥센터 - U대회스포츠센터 부지,35.82651309,128.6800869
411,일상점검,6002002,수성구,청수로,담티재고가교,35.85129137,128.6588021
412,일상점검,2388008,동구,혁신도시,혁신도시 1공구,35.87580126,128.7309412
413,일상점검,2474008,동구,혁신도시,혁신도시 3공구,35.87507494,128.7372419
414,일상점검,5148000,북구,신천대로,침산교지하차도,#N/A,#N/A
415,직원신고,6369066,수성구,범안로,용지네거리 - KT범물지점,35.81739811,128.6383548
416,직원신고,6259023,수성구,청수로,황금고가교,35.84067575,128.6404614
417,시정견문,6072004,수성구,명덕로,동성학교네거리 - 수성시장네거리,35.85421234,128.616191
418,일상점검,7423050,달서구,도시고속도로,남대구IC,35.83845486,128.5283751
419,일상점검,8343030,달성군,테크노폴리스,테크노폴리스 LP-1-8,35.69809544,128.4555203
420,민원신고,6053007,수성구,교학로,영남고교 - 삼정그린코아에듀파크,35.84927162,128.6514259
421,일상점검,6053000,수성구,교학로,영남고교 - 삼정그린코아에듀파크,#N/A,#N/A
422,일상점검,8315028,달성군,성서5차산업단지,성서5차첨단산업단지 LP-26,35.87155399,128.4765001
423,직원신고,6175008,수성구,달구벌대로,담티고개 - 금탑맨션,35.85352539,128.6578634
424,일상점검,8343007,달성군,테크노폴리스,테크노폴리스 LP-1-8,35.69762905,128.456367
425,일상점검,8083000,달성군,국도5호선,위천교차로,#N/A,#N/A
426,일상점검,7423000,달서구,도시고속도로,남대구IC,#N/A,#N/A
427,일상점검,7423038,달서구,도시고속도로,남대구IC,35.83650699,128.5276973
428,일상점검,7423039,달서구,도시고속도로,남대구IC,35.83689032,128.5278614
429,일상점검,7423040,달서구,도시고속도로,남대구IC,35.83728036,128.5279995
430,일상점검,5104023,북구,칠곡1지구,청암타운 - 부강교회,35.94513675,128.5482771
431,일상점검,5332000,북구,오봉로,노원네거리 - 원대오거리,#N/A,#N/A
432,일상점검,5148001,북구,신천대로,침산교지하차도,35.90012285,128.5918863
433,일상점검,5104022,북구,칠곡1지구,청암타운 - 부강교회,35.94511315,128.5485638
434,일상점검,5104023,북구,칠곡1지구,청암타운 - 부강교회,35.94513675,128.5482771
435,일상점검,2379024,동구,범안로,율하교 - 율하롯데아울렛,35.87029264,128.6927027
436,일상점검,5104024,북구,칠곡1지구,청암타운 - 부강교회,35.94515622,128.5480253
437,일상점검,5412009,북구,금호지구,금호지구 LP-P-L5,35.89706481,128.5109863
438,일상점검,5412010,북구,금호지구,금호지구 LP-P-L5,35.89707614,128.51061
439,일상점검,5412015,북구,금호지구,금호지구 LP-P-L5,35.89775239,128.5096613
440,일상점검,5412042,북구,금호지구,금호지구 LP-P-L5,35.89854037,128.5094965
441,일상점검,6035013,수성구,무열로,무열대삼거리 - 효목네거리(동편),35.87345801,128.647354
442,일상점검,6035014,수성구,무열로,무열대삼거리 - 효목네거리(동편),35.87372965,128.6471707
443,일상점검,6075006,수성구,수성로,대구은행네거리 - 동성학교네거리,35.85611999,128.6136161
444,일상점검,2096010,동구,효목로,동구시장 - 화랑로,35.87488381,128.6393161
445,일상점검,6084000,수성구,들안로,들안길네거리 - 수성시장남편네거리,#N/A,#N/A
446,일상점검,6012002,수성구,동대구로,MBC네거리 - 법원,35.86583969,128.6265611
447,일상점검,6179014,수성구,달구벌대로,수성경찰서 - 범어네거리,35.85940844,128.6273157
448,일상점검,2379016,동구,범안로,율하교 - 율하롯데아울렛,35.87156763,128.6940955
